author,shortname,id,url,abstract 
Peter Hagelstein,Hagelstein_Peter,arXiv:0802.2779,https://arxiv.org/abs/0802.2779,"b'Abstract:  In previous work we studied the spin-boson model in the multiphoton regime,\nusing a rotation that provides a separation between terms that contribute most\nof the level energies away from resonance, and terms responsible for the level\nsplittings at the anticrossing. Here, we consider a generalization of the\nspin-boson model consisting of a three-level system coupled to an oscillator.\nWe construct a similar rotation and apply it to the more complicated model. We\nfind that the rotation provides a useful approximation to the energy levels in\nthe multiphoton region of the new problem. We find that good results can be\nobtained for the level splittings at the anticrossings for resonances involving\nthe lower two levels in regions away from accidental or low-order resonances of\nthe upper two levels.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:0801.3810,https://arxiv.org/abs/0801.3810,"b'Abstract:  The electron mass is known to be sensitive to local fluctuations in the\nelectromagnetic field, and undergoes a small shift in a thermal field. It was\nclaimed recently that a very large electron mass shift should be expected near\nthe surface of a metal hydride [{\\it Eur. Phys. J. C}, {\\bf 46} 107 (2006)]. We\nexamine the shift using a formulation based on the Coulomb gauge, which leads\nto a much smaller shift. The maximization of the electron mass shift under\nnonequilibrium conditions seems nonetheless to be an interesting problem. We\nconsider a scheme in which a current in a hollow wire produces a large vector\npotential in the wire center. Fluctuations in an LC circuit with nearly matched\nloss and gain can produce large current fluctuations; and these can increase\nthe electron mass shift by orders of magnitude over its room temperature value.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:0709.3557,https://arxiv.org/abs/0709.3557,"b'Abstract:  We consider a spin-boson model in which a spin 1 system is coupled to an\noscillator. A unitary transformation is applied which allows a separation of\nterms responsible for the Bloch-Siegert shift, and terms responsible for the\nlevel splittings at anticrossings associated with Bloch-Siegert resonances.\nWhen the oscillator is highly excited, the system can maintain resonance for\nsequential multiphoton transitions. At lower levels of excitation, resonance\ncannot be maintained because energy exchange with the oscillator changes the\nlevel shift. An estimate for the critical excitation level of the oscillator is\ndeveloped.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:0709.1961,https://arxiv.org/abs/0709.1961,"b'Abstract:  We present a unitary equivalent spin-boson Hamiltonian in which terms can be\nidentified which contribute to the Bloch-Siegert shift, and to the level\nsplittings at the anticrossings associated with the Bloch-Siegert resonances.\nFirst-order degenerate perturbation theory is used to develop approximate\nresults in the case of moderate coupling for the level splitting.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:0709.1958,https://arxiv.org/abs/0709.1958,"b'Abstract:  Recently there has been theoretical and experimental interest in\nBloch-Siegert shifts in an intense photon field. A perturbative treatment\nbecomes difficult in this multiphoton regime. We present a unitary transform\nand rotated model, which allows us to get accurate results away from the level\nanticrossings. A simple variational energy estimate leads to a new expression\nfor the dressed two-level system energy which is accurate, and useful over a\nwide range of the dimensionless coupling constant.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:cond-mat/0612306,https://arxiv.org/abs/cond-mat/0612306,"b'Abstract:  We consider models in which two sets of matched two-level systems are coupled\nto a common oscillator in the case where the oscillator energy is small\nrelative to the two-level transition energies. Since the two sets of two-level\nsystems are coupled indirectly through the oscillator, excitation transfer from\none set of two-level systems to the other is possible. In addition, the\nexcitation energy from the two-level systems may be exchanged with the\noscillator coherently, even though the oscillator energy may be orders of\nmagnitude smaller than the two-level system transition energy. In the lossless\ncase, we demonstrate these effects numerically, and also use an approximate\ndiagonalization to show that these effects are expected from the model\nHamiltonian.\nWe augment the model to include loss effects, and show that loss enhances the\nexcitation transfer effect by breaking the severe cancelation between different\npaths that occurs in the lossless case. We describe a simple approximate model\nwavefunction appropriate when the loss increases rapidly with energy. Within\nthis model approximation, we present numerical and analytical results for\nexcitation transfer and energy transfer rates, showing that they are greatly\nincreased.\nOur study of these models is motivated in part by claims of excess heat\nproduction in electrochemical experiments in heavy water. We examine the\nquestion of whether the rates associated with this kind of model are\nsufficiently large to be relevant to the experimental claims. We find that\nconsistency is possible given recent experimental results showing strong\nscreening effects in low energy deuteron-deuteron fusion experiments in metals.'"
Peter Hagelstein,Hagelstein_Peter,arXiv:cond-mat/0606585,https://arxiv.org/abs/cond-mat/0606585,"b'Abstract:  Phonon exchange with nuclei in the course of fusion reactions that occur in a\nsolid has not been analyzed previously. This problem has become of interest in\nconnection with claims of observations of anomalies in metal deuterides. If the\nstrong force interaction were dependent only on position (and not spin or\nisospin), then the coupling with phonons can be developed directly. Since a\nnuclear interaction can change the lattice constituents, the initial and final\nstate lattices can be different, and we must include this in the formulation.\nFor more realistic strong force models with spin and isospin dependence, we can\nuse correlated nuclear wavefunctions which are made up of products of space,\nspin and isospin components. In this case, the spin and isospin algebra can be\ndone analytically, producing channel-dependent potentials that are only space\ndependent. The formulation that results can be used for quantitative estimates\nof phonon exchange.'"
Song Han,Han_Song,arXiv:1902.02023,https://arxiv.org/abs/1902.02023,"b'Abstract:  Along with the rapid growth of Industrial Internet-of-Things (IIoT)\napplications and their penetration into many industry sectors, real-time\nwireless networks (RTWNs) have been playing a more critical role in providing\nreal-time, reliable and secure communication services for such applications. A\nkey challenge in RTWN management is how to ensure real-time Quality of Services\n(QoS) especially in the presence of unexpected disturbances and lossy wireless\nlinks. Most prior work takes centralized approaches for handling disturbances,\nwhich are slow and subject to single-point failure, and do not scale. To\novercome these drawbacks, this paper presents a fully distributed packet\nscheduling framework called FD-PaS. FD-PaS aims to provide guaranteed fast\nresponse to unexpected disturbances while achieving minimum performance\ndegradation for meeting the timing and reliability requirements of all critical\ntasks. To combat the scalability challenge, FD-PaS incorporates several key\nadvances in both algorithm design and data link layer protocol design to enable\nindividual nodes to make on-line decisions locally without any centralized\ncontrol. Our extensive simulation and testbed results have validated the\ncorrectness of the FD-PaS design and demonstrated its effectiveness in\nproviding fast response for handling disturbances while ensuring the designated\nQoS requirements.'"
Song Han,Han_Song,arXiv:1812.02734,https://arxiv.org/abs/1812.02734,"b'Abstract:  Analog IC design relies on human experts to search for parameters that\nsatisfy circuit specifications with their experience and intuitions, which is\nhighly labor intensive, time consuming and suboptimal. Machine learning is a\npromising tool to automate this process. However, supervised learning is\ndifficult for this task due to the low availability of training data: 1)\nCircuit simulation is slow, thus generating large-scale dataset is\ntime-consuming; 2) Most circuit designs are propitiatory IPs within individual\nIC companies, making it expensive to collect large-scale datasets. We propose\nLearning to Design Circuits (L2DC) to leverage reinforcement learning that\nlearns to efficiently generate new circuits data and to optimize circuits. We\nfix the schematic, and optimize the parameters of the transistors automatically\nby training an RL agent with no prior knowledge about optimizing circuits.\nAfter iteratively getting observations, generating a new set of transistor\nparameters, getting a reward, and adjusting the model, L2DC is able to optimize\ncircuits. We evaluate L2DC on two transimpedance amplifiers. Trained for a day,\nour RL agent can achieve comparable or better performance than human experts\ntrained for a quarter. It first learns to meet hard-constraints (eg. gain,\nbandwidth), and then learns to optimize good-to-have targets (eg. area, power).\nCompared with grid search-aided human design, L2DC can achieve\n$\\mathbf{250}\\boldsymbol{\\times}$ higher sample efficiency with comparable\nperformance. Under the same runtime constraint, the performance of L2DC is also\nbetter than Bayesian Optimization.'"
Song Han,Han_Song,arXiv:1812.00332,https://arxiv.org/abs/1812.00332,"b'Abstract:  Neural architecture search (NAS) has a great impact by automatically\ndesigning effective neural network architectures. However, the prohibitive\ncomputational demand of conventional NAS algorithms (e.g. $10^4$ GPU hours)\nmakes it difficult to \\emph{directly} search the architectures on large-scale\ntasks (e.g. ImageNet). Differentiable NAS can reduce the cost of GPU hours via\na continuous representation of network architecture but suffers from the high\nGPU memory consumption issue (grow linearly w.r.t. candidate set size). As a\nresult, they need to utilize~\\emph{proxy} tasks, such as training on a smaller\ndataset, or learning with only a few blocks, or training just for a few epochs.\nThese architectures optimized on proxy tasks are not guaranteed to be optimal\non the target task. In this paper, we present \\emph{ProxylessNAS} that can\n\\emph{directly} learn the architectures for large-scale target tasks and target\nhardware platforms. We address the high memory consumption issue of\ndifferentiable NAS and reduce the computational cost (GPU hours and GPU memory)\nto the same level of regular training while still allowing a large candidate\nset. Experiments on CIFAR-10 and ImageNet demonstrate the effectiveness of\ndirectness and specialization. On CIFAR-10, our model achieves 2.08\\% test\nerror with only 5.7M parameters, better than the previous state-of-the-art\narchitecture AmoebaNet-B, while using 6$\\times$ fewer parameters. On ImageNet,\nour model achieves 3.1\\% better top-1 accuracy than MobileNetV2, while being\n1.2$\\times$ faster with measured GPU latency. We also apply ProxylessNAS to\nspecialize neural architectures for hardware with direct hardware metrics (e.g.\nlatency) and provide insights for efficient CNN architecture design.'"
Song Han,Han_Song,arXiv:1811.08886,https://arxiv.org/abs/1811.08886,"b""Abstract:  Model quantization is a widely used technique to compress and accelerate deep\nneural network (DNN) inference. Emergent DNN hardware accelerators begin to\nsupport flexible bitwidth (1-8 bits) to further improve the computation\nefficiency, which raises a great challenge to find the optimal bitwidth for\neach layer: it requires domain experts to explore the vast design space trading\noff among accuracy, latency, energy, and model size, which is both\ntime-consuming and sub-optimal. Conventional quantization algorithm ignores the\ndifferent hardware architectures and quantizes all the layers in a uniform way.\nIn this paper, we introduce the Hardware-Aware Automated Quantization (HAQ)\nframework which leverages the reinforcement learning to automatically determine\nthe quantization policy, and we take the hardware accelerator's feedback in the\ndesign loop. Rather than relying on proxy signals such as FLOPs and model size,\nwe employ a hardware simulator to generate direct feedback signals to the RL\nagent. Compared with conventional methods, our framework is fully automated and\ncan specialize the quantization policy for different neural network\narchitectures and hardware architectures. Our framework effectively reduced the\nlatency by 1.4-1.95x and the energy consumption by 1.9x with negligible loss of\naccuracy compared with the fixed bitwidth (8 bits) quantization. Our framework\nreveals that the optimal policies on different hardware architectures (i.e.,\nedge and cloud architectures) under different resource constraints (i.e.,\nlatency, energy and model size) are drastically different. We interpreted the\nimplication of different quantization policies, which offer insights for both\nneural network architecture design and hardware architecture design."""
Song Han,Han_Song,arXiv:1811.08383,https://arxiv.org/abs/1811.08383,"b""Abstract:  The explosive growth in online video streaming gives rise to challenges on\nefficiently extracting the spatial-temporal information to perform video\nunderstanding. Conventional 2D CNNs are computationally cheap but cannot\ncapture long-term temporal relationships; 3D CNN based methods can achieve good\nperformance but are computationally intensive, making it expensive to deploy.\nIn this paper, we propose a generic and effective Temporal Shift Module (TSM)\nthat enjoys both high efficiency and high performance. Specifically, it can\nachieve the performance of 3D CNN but maintain 2D complexity. The central idea\nof TSM is to shift part of the channels along the temporal dimension, which\nfacilitates information exchange among neighboring frames. TSM can be inserted\ninto 2D CNNs to achieve temporal modeling at the cost of zero FLOPs and zero\nparameters. On the Something-Something-V1 dataset which focuses on temporal\nmodeling, we achieved better results than I3D family and ECO family using 6X\nand 2.7X fewer FLOPs respectively. Measured on P100 GPU, our single model\nachieved 1.8% higher accuracy at 8X lower latency and 12X higher throughput\ncompared to I3D. Remarkably, our framework ranks the first on both\nSomething-Something V1 and V2 leaderboards upon this paper's submission."""
Song Han,Han_Song,arXiv:1811.06072,https://arxiv.org/abs/1811.06072,"b'Abstract:  We consider the problem of clustering graph nodes over large-scale dynamic\ngraphs, such as citation networks, images and web networks, when graph updates\nsuch as node/edge insertions/deletions are observed distributively. We propose\ncommunication-efficient algorithms for two well-established communication\nmodels namely the message passing and the blackboard models. Given a graph with\n$n$ nodes that is observed at $s$ remote sites over time $[1,t]$, the two\nproposed algorithms have communication costs $\\tilde{O}(ns)$ and\n$\\tilde{O}(n+s)$ ($\\tilde{O}$ hides a polylogarithmic factor), almost matching\ntheir lower bounds, $\\Omega(ns)$ and $\\Omega(n+s)$, respectively, in the\nmessage passing and the blackboard models. More importantly, we prove that at\neach time point in $[1,t]$ our algorithms generate clustering quality nearly as\ngood as that of centralizing all updates up to that time and then applying a\nstandard centralized clustering algorithm. We conducted extensive experiments\non both synthetic and real-life datasets which confirmed the communication\nefficiency of our approach over baseline algorithms while achieving comparable\nclustering results.'"
Song Han,Han_Song,arXiv:1806.02639,https://arxiv.org/abs/1806.02639,"b'Abstract:  We introduce a new function-preserving transformation for efficient neural\narchitecture search. This network transformation allows reusing previously\ntrained networks and existing successful architectures that improves sample\nefficiency. We aim to address the limitation of current network transformation\noperations that can only perform layer-level architecture modifications, such\nas adding (pruning) filters or inserting (removing) a layer, which fails to\nchange the topology of connection paths. Our proposed path-level transformation\noperations enable the meta-controller to modify the path topology of the given\nnetwork while keeping the merits of reusing weights, and thus allow efficiently\ndesigning effective structures with complex path topologies like Inception\nmodels. We further propose a bidirectional tree-structured reinforcement\nlearning meta-controller to explore a simple yet highly expressive\ntree-structured architecture space that can be viewed as a generalization of\nmulti-branch architectures. We experimented on the image classification\ndatasets with limited computational resources (about 200 GPU-hours), where we\nobserved improved parameter efficiency and better test results (97.70% test\naccuracy on CIFAR-10 with 14.3M parameters and 74.6% top-1 accuracy on ImageNet\nin the mobile setting), demonstrating the effectiveness and transferability of\nour designed architectures.'"
Song Han,Han_Song,arXiv:1804.06913,https://arxiv.org/abs/1804.06913,"b'Abstract:  Recent results at the Large Hadron Collider (LHC) have pointed to enhanced\nphysics capabilities through the improvement of the real-time event processing\ntechniques. Machine learning methods are ubiquitous and have proven to be very\npowerful in LHC physics, and particle physics as a whole. However, exploration\nof the use of such techniques in low-latency, low-power FPGA hardware has only\njust begun. FPGA-based trigger and data acquisition (DAQ) systems have\nextremely low, sub-microsecond latency requirements that are unique to particle\nphysics. We present a case study for neural network inference in FPGAs focusing\non a classifier for jet substructure which would enable, among many other\nphysics scenarios, searches for new dark sector particles and novel\nmeasurements of the Higgs boson. While we focus on a specific example, the\nlessons are far-reaching. We develop a package based on High-Level Synthesis\n(HLS) called hls4ml to build machine learning models in FPGAs. The use of HLS\nincreases accessibility across a broad user community and allows for a drastic\ndecrease in firmware development time. We map out FPGA resource usage and\nlatency versus neural network hyperparameters to identify the problems in\nparticle physics that would benefit from performing neural network inference\nwith FPGAs. For our example jet substructure model, we fit well within the\navailable resources of modern FPGAs with a latency on the scale of 100 ns.'"
Song Han,Han_Song,arXiv:1803.01992,https://arxiv.org/abs/1803.01992,"b'Abstract:  Recently emerged dielectric resonators and metasurfaces offer a low-loss\nplatform for efficient manipulation of electromagnetic waves from microwave to\nvisible. Such flat meta-optics can focus electromagnetic waves, generate\nstructured beams and vortices, enhance local fields for sensing as well as\nprovide additional functionalities for advanced MRI machinery. Recent advances\nare associated with exotic optical modes called bound states in the continuum,\nwhich can give rise to extremely large quality factors and supercavity lasing.\nHere, we experimentally demonstrate subwavelength active supercavities with\nextremely high-Q resonances that could be reconfigured at an ultrafast time\nscale. We reveal that such supercavities enable all-optical switching and\nmodulation of extremely sharp resonances, and thus could have numerous\napplications in lasing, mode multiplexing, and biosensing.'"
Song Han,Han_Song,arXiv:1802.07855,https://arxiv.org/abs/1802.07855,"b'Abstract:  In most process control systems nowadays, process measurements are\nperiodically collected and archived in historians. Analytics applications\nprocess the data, and provide results offline or in a time period that is\nconsiderably slow in comparison to the performance of the manufacturing\nprocess. Along with the proliferation of Internet-of-Things (IoT) and the\nintroduction of ""pervasive sensors"" technology in process industries,\nincreasing number of sensors and actuators are installed in process plants for\npervasive sensing and control, and the volume of produced process data is\ngrowing exponentially. To digest these data and meet the ever-growing\nrequirements to increase production efficiency and improve product quality,\nthere needs to be a way to both improve the performance of the analytics system\nand scale the system to closely monitor a much larger set of plant resources.\nIn this paper, we present a real-time data analytics platform, called RT-DAP,\nto support large-scale continuous data analytics in process industries. RT-DAP\nis designed to be able to stream, store, process and visualize a large volume\nof realtime data flows collected from heterogeneous plant resources, and\nfeedback to the control system and operators in a realtime manner. A prototype\nof the platform is implemented on Microsoft Azure. Our extensive experiments\nvalidate the design methodologies of RT-DAP and demonstrate its efficiency in\nboth component and system levels.'"
Song Han,Han_Song,arXiv:1802.06367,https://arxiv.org/abs/1802.06367,"b""Abstract:  Convolutional Neural Networks (CNNs) are computationally intensive, which\nlimits their application on mobile devices. Their energy is dominated by the\nnumber of multiplies needed to perform the convolutions. Winograd's minimal\nfiltering algorithm (Lavin, 2015) and network pruning (Han et al., 2015) can\nreduce the operation count, but these two methods cannot be directly combined\n$-$ applying the Winograd transform fills in the sparsity in both the weights\nand the activations. We propose two modifications to Winograd-based CNNs to\nenable these methods to exploit sparsity. First, we move the ReLU operation\ninto the Winograd domain to increase the sparsity of the transformed\nactivations. Second, we prune the weights in the Winograd domain to exploit\nstatic weight sparsity. For models on CIFAR-10, CIFAR-100 and ImageNet\ndatasets, our method reduces the number of multiplications by $10.4\\times$,\n$6.8\\times$ and $10.8\\times$ respectively with loss of accuracy less than\n$0.1\\%$, outperforming previous baselines by $2.0\\times$-$3.0\\times$. We also\nshow that moving ReLU to the Winograd domain allows more aggressive pruning."""
Song Han,Han_Song,arXiv:1802.03740,https://arxiv.org/abs/1802.03740,"b'Abstract:  The interaction between microscopic particles has always been a fascinating\nand intriguing area of science. Direct interrogation of such interactions is\noften difficult or impossible. Structured electromagnetic systems offer a rich\ntoolkit for mimicking and reproducing the key dynamics that governs the\nmicroscopic interactions, and thus provide an avenue to explore and interpret\nthe microscopic phenomena. In particular, metamaterials offer the freedom to\nartificially tailor light-matter coupling and to control the interaction\nbetween unit cells in the metamaterial array. Here we demonstrate a terahertz\nmetamaterial that mimics spin-related interactions of microscopic particles in\na 2D lattice via complex electromagnetic multipole interactions within the\nmetamaterial array. Fano resonances featured by distinct mode properties due to\nstrong nearest-neighbor interactions are discussed that draw parallels with the\n2D Ising model. Interestingly, a hyperfine Fano splitting spectrum is observed\nby manipulating the 2D interactions without applying external magnetic or\nelectric fields, which provides a passive multispectral platform for\napplications in super-resolution imaging, biosensing, and selective thermal\nemission. The dynamic approach to reproduce the static interaction between\nmicroscopic particles would enable more profound significance in exploring the\nunknown physical world by the macroscopic analogues.'"
Song Han,Han_Song,arXiv:1802.03494,https://arxiv.org/abs/1802.03494,"b'Abstract:  Model compression is a critical technique to efficiently deploy neural\nnetwork models on mobile devices which have limited computation resources and\ntight power budgets. Conventional model compression techniques rely on\nhand-crafted heuristics and rule-based policies that require domain experts to\nexplore the large design space trading off among model size, speed, and\naccuracy, which is usually sub-optimal and time-consuming. In this paper, we\npropose AutoML for Model Compression (AMC) which leverage reinforcement\nlearning to provide the model compression policy. This learning-based\ncompression policy outperforms conventional rule-based compression policy by\nhaving higher compression ratio, better preserving the accuracy and freeing\nhuman labor. Under 4x FLOPs reduction, we achieved 2.7% better accuracy than\nthe handcrafted model compression policy for VGG-16 on ImageNet. We applied\nthis automated, push-the-button compression pipeline to MobileNet and achieved\n1.81x speedup of measured inference latency on an Android phone and 1.43x\nspeedup on the Titan XP GPU, with only 0.1% loss of ImageNet Top-1 accuracy.'"
Song Han,Han_Song,arXiv:1712.01887,https://arxiv.org/abs/1712.01887,"b'Abstract:  Large-scale distributed training requires significant communication bandwidth\nfor gradient exchange that limits the scalability of multi-node training, and\nrequires expensive high-bandwidth network infrastructure. The situation gets\neven worse with distributed training on mobile devices (federated learning),\nwhich suffers from higher latency, lower throughput, and intermittent poor\nconnections. In this paper, we find 99.9% of the gradient exchange in\ndistributed SGD is redundant, and propose Deep Gradient Compression (DGC) to\ngreatly reduce the communication bandwidth. To preserve accuracy during\ncompression, DGC employs four methods: momentum correction, local gradient\nclipping, momentum factor masking, and warm-up training. We have applied Deep\nGradient Compression to image classification, speech recognition, and language\nmodeling with multiple datasets including Cifar10, ImageNet, Penn Treebank, and\nLibrispeech Corpus. On these scenarios, Deep Gradient Compression achieves a\ngradient compression ratio from 270x to 600x without losing accuracy, cutting\nthe gradient size of ResNet-50 from 97MB to 0.35MB, and for DeepSpeech from\n488MB to 0.74MB. Deep gradient compression enables large-scale distributed\ntraining on inexpensive commodity 1Gbps Ethernet and facilitates distributed\ntraining on mobile.'"
Song Han,Han_Song,arXiv:1706.00051,https://arxiv.org/abs/1706.00051,"b'Abstract:  Magnetic resonance image (MRI) reconstruction is a severely ill-posed linear\ninverse task demanding time and resource intensive computations that can\nsubstantially trade off {\\it accuracy} for {\\it speed} in real-time imaging. In\naddition, state-of-the-art compressed sensing (CS) analytics are not cognizant\nof the image {\\it diagnostic quality}. To cope with these challenges we put\nforth a novel CS framework that permeates benefits from generative adversarial\nnetworks (GAN) to train a (low-dimensional) manifold of diagnostic-quality MR\nimages from historical patients. Leveraging a mixture of least-squares (LS)\nGANs and pixel-wise $\\ell_1$ cost, a deep residual network with skip\nconnections is trained as the generator that learns to remove the {\\it\naliasing} artifacts by projecting onto the manifold. LSGAN learns the texture\ndetails, while $\\ell_1$ controls the high-frequency noise. A multilayer\nconvolutional neural network is then jointly trained based on diagnostic\nquality images to discriminate the projection quality. The test phase performs\nfeed-forward propagation over the generator network that demands a very low\ncomputational overhead. Extensive evaluations are performed on a large\ncontrast-enhanced MR dataset of pediatric patients. In particular, images rated\nbased on expert radiologists corroborate that GANCS retrieves high contrast\nimages with detailed texture relative to conventional CS, and pixel-wise\nschemes. In addition, it offers reconstruction under a few milliseconds, two\norders of magnitude faster than state-of-the-art CS-MRI schemes.'"
Song Han,Han_Song,arXiv:1705.08922,https://arxiv.org/abs/1705.08922,"b'Abstract:  Sparsity helps reduce the computational complexity of deep neural networks by\nskipping zeros. Taking advantage of sparsity is listed as a high priority in\nnext generation DNN accelerators such as TPU. The structure of sparsity, i.e.,\nthe granularity of pruning, affects the efficiency of hardware accelerator\ndesign as well as the prediction accuracy. Coarse-grained pruning creates\nregular sparsity patterns, making it more amenable for hardware acceleration\nbut more challenging to maintain the same accuracy. In this paper we\nquantitatively measure the trade-off between sparsity regularity and prediction\naccuracy, providing insights in how to maintain accuracy while having more a\nmore structured sparsity pattern. Our experimental results show that\ncoarse-grained pruning can achieve a sparsity ratio similar to unstructured\npruning without loss of accuracy. Moreover, due to the index saving effect,\ncoarse-grained pruning is able to obtain a better compression ratio than\nfine-grained sparsity at the same accuracy threshold. Based on the recent\nsparse convolutional neural network accelerator (SCNN), our experiments further\ndemonstrate that coarse-grained sparsity saves about 2x the memory references\ncompared to fine-grained sparsity. Since memory reference is more than two\norders of magnitude more expensive than arithmetic operations, the regularity\nof sparse structure leads to more efficient hardware design.'"
Song Han,Han_Song,arXiv:1612.02562,https://arxiv.org/abs/1612.02562,"b""Abstract:  As our population ages, neurological impairments and degeneration of the\nmusculoskeletal system yield gait abnormalities, which can significantly reduce\nquality of life. Gait rehabilitative therapy has been widely adopted to help\npatients maximize community participation and living independence. To further\nimprove the precision and efficiency of rehabilitative therapy, more objective\nmethods need to be developed based on sensory data. In this paper, an\nalgorithmic framework is proposed to provide classification of gait disorders\ncaused by two common neurological diseases, stroke and Parkinson's Disease\n(PD), from ground contact force (GCF) data. An advanced machine learning\nmethod, multi-task feature learning (MTFL), is used to jointly train\nclassification models of a subject's gait in three classes, post-stroke, PD and\nhealthy gait. Gait parameters related to mobility, balance, strength and rhythm\nare used as features for the classification. Out of all the features used, the\nMTFL models capture the more important ones per disease, which will help\nprovide better objective assessment and therapy progress tracking. To evaluate\nthe proposed methodology we use data from a human participant study, which\nincludes five PD patients, three post-stroke patients, and three healthy\nsubjects. Despite the diversity of abnormalities, the evaluation shows that the\nproposed approach can successfully distinguish post-stroke and PD gait from\nhealthy gait, as well as post-stroke from PD gait, with Area Under the Curve\n(AUC) score of at least 0.96. Moreover, the methodology helps select important\ngait features to better understand the key characteristics that distinguish\nabnormal gaits and design personalized treatment."""
Song Han,Han_Song,arXiv:1612.01064,https://arxiv.org/abs/1612.01064,"b""Abstract:  Deep neural networks are widely used in machine learning applications.\nHowever, the deployment of large neural networks models can be difficult to\ndeploy on mobile devices with limited power budgets. To solve this problem, we\npropose Trained Ternary Quantization (TTQ), a method that can reduce the\nprecision of weights in neural networks to ternary values. This method has very\nlittle accuracy degradation and can even improve the accuracy of some models\n(32, 44, 56-layer ResNet) on CIFAR-10 and AlexNet on ImageNet. And our AlexNet\nmodel is trained from scratch, which means it's as easy as to train normal full\nprecision model. We highlight our trained quantization method that can learn\nboth ternary values and ternary assignment. During inference, only ternary\nvalues (2-bit weights) and scaling factors are needed, therefore our models are\nnearly 16x smaller than full-precision models. Our ternary models can also be\nviewed as sparse binary weight networks, which can potentially be accelerated\nwith custom circuit. Experiments on CIFAR-10 show that the ternary models\nobtained by trained quantization method outperform full-precision models of\nResNet-32,44,56 by 0.04%, 0.16%, 0.36%, respectively. On ImageNet, our model\noutperforms full-precision AlexNet model by 0.3% of Top-1 accuracy and\noutperforms previous ternary models by 3%."""
Song Han,Han_Song,arXiv:1612.00694,https://arxiv.org/abs/1612.00694,"b'Abstract:  Long Short-Term Memory (LSTM) is widely used in speech recognition. In order\nto achieve higher prediction accuracy, machine learning scientists have built\nlarger and larger models. Such large model is both computation intensive and\nmemory intensive. Deploying such bulky model results in high power consumption\nand leads to high total cost of ownership (TCO) of a data center. In order to\nspeedup the prediction and make it energy efficient, we first propose a\nload-balance-aware pruning method that can compress the LSTM model size by 20x\n(10x from pruning and 2x from quantization) with negligible loss of the\nprediction accuracy. The pruned model is friendly for parallel processing.\nNext, we propose scheduler that encodes and partitions the compressed model to\neach PE for parallelism, and schedule the complicated LSTM data flow. Finally,\nwe design the hardware architecture, named Efficient Speech Recognition Engine\n(ESE) that works directly on the compressed model. Implemented on Xilinx\nXCKU060 FPGA running at 200MHz, ESE has a performance of 282 GOPS working\ndirectly on the compressed LSTM network, corresponding to 2.52 TOPS on the\nuncompressed one, and processes a full LSTM for speech recognition with a power\ndissipation of 41 Watts. Evaluated on the LSTM for speech recognition\nbenchmark, ESE is 43x and 3x faster than Core i7 5930k CPU and Pascal Titan X\nGPU implementations. It achieves 40x and 11.5x higher energy efficiency\ncompared with the CPU and GPU respectively.'"
Song Han,Han_Song,arXiv:1611.07519,https://arxiv.org/abs/1611.07519,"b""Abstract:  In this paper, we theoretically and experimentally demonstrate a three\ndimensional metamaterial that can motivate electromagnetic induced transparency\n(EIT) by using circular polarized wave as stimulations. The unit cell consists\nof a pair of metallic strips printed on both sides of the printed circuit board\n(PCB), where a conductive cylinder junction is used to connect the metal strips\nby drilling a hole inside the substrate. When a right circularly polarized wave\nis incident, destructive interference is excited between meta-atoms of the 3D\nstructure, the transmission spectrum demonstrates a sharp transparency window.\nA coupled oscillator model and an electrical equivalent circuit model are\napplied to quantitatively and qualitatively analyze the coupling mechanism in\nthe EIT-like metamaterial. Analysis in detail shows the EIT window's amplitude\nand frequency are modulated by changing the degree of symmetry breaking. The\nproposed metamaterial may achieve potential applications in developing chiral\nslow light devices."""
Song Han,Han_Song,arXiv:1607.04381,https://arxiv.org/abs/1607.04381,"b""Abstract:  Modern deep neural networks have a large number of parameters, making them\nvery hard to train. We propose DSD, a dense-sparse-dense training flow, for\nregularizing deep neural networks and achieving better optimization\nperformance. In the first D (Dense) step, we train a dense network to learn\nconnection weights and importance. In the S (Sparse) step, we regularize the\nnetwork by pruning the unimportant connections with small weights and\nretraining the network given the sparsity constraint. In the final D (re-Dense)\nstep, we increase the model capacity by removing the sparsity constraint,\nre-initialize the pruned parameters from zero and retrain the whole dense\nnetwork. Experiments show that DSD training can improve the performance for a\nwide range of CNNs, RNNs and LSTMs on the tasks of image classification,\ncaption generation and speech recognition. On ImageNet, DSD improved the Top1\naccuracy of GoogLeNet by 1.1%, VGG-16 by 4.3%, ResNet-18 by 1.2% and ResNet-50\nby 1.1%, respectively. On the WSJ'93 dataset, DSD improved DeepSpeech and\nDeepSpeech2 WER by 2.0% and 1.1%. On the Flickr-8K dataset, DSD improved the\nNeuralTalk BLEU score by over 1.7. DSD is easy to use in practice: at training\ntime, DSD incurs only one extra hyper-parameter: the sparsity ratio in the S\nstep. At testing time, DSD doesn't change the network architecture or incur any\ninference overhead. The consistent and significant performance gain of DSD\nexperiments shows the inadequacy of the current training methods for finding\nthe best local optimum, while DSD effectively achieves superior optimization\nperformance for finding a better solution. DSD models are available to download\nat this https URL."""
